Domain	Phylum	Class	Order	Family	Genus
962	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Albidovulum
963	Bacteria	Proteobacteria	Gammaproteobacteria	Unknown	Unknown	Thiolapillus
964	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Gallionellaceae	Sulfuricella
965	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family IV. Incertae Sedis	Mahella
966	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter
967	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Okibacterium
968	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Marinococcus
969	Bacteria	Bacteroidetes	Unknown	Bacteroidetes Order II. Incertae sedis	Rhodothermaceae	Rhodothermus
970	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Gayadomonas
971	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Bizionia
972	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halorhabdus
973	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Asaia
974	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Mucinivorans
975	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia
976	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Renibacterium
977	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Thermincola
978	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Segniliparaceae	Segniliparus
979	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter
980	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Lampropedia
981	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Altibacter
982	Bacteria	Proteobacteria	Alphaproteobacteria	Parvularculales	Parvularculaceae	Amphiplicatus
983	Bacteria	Firmicutes	Clostridia	Clostridiales	Unknown	Proteiniborus
984	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Gallionellaceae	Gallionella
985	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium
986	Bacteria	Cyanobacteria	Unknown	Chroococcales	Cyanobacteriaceae	Cyanobacterium
987	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Syntrophaceticus
988	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Laribacter
989	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Tetrasphaera
990	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium
991	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Pelobacter
992	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Actibacterium
993	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Hydrogenoanaerobacterium
994	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Syntrophus
995	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Xenorhabdus
996	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas
997	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira
998	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thiorhodospira
999	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Melghirimyces
1000	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Sellimonas
1001	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Domibacillus
1002	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unknown	Methyloligella
1003	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Lacinutrix
1004	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Xuhuaishuia
1005	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus
1006	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Anaerosalibacter
1007	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria
1008	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoplanus
1009	Bacteria	Firmicutes	Clostridia	Clostridiales	Catabacteriaceae	Catabacter
1010	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Pontibacillus
1011	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mesonia
1012	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
1013	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Robiginitalea
1014	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halobaculum
1015	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hellea
1016	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Tersicoccus
1017	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Pseudohaliea
1018	Eukaryota	Microsporidia	Unknown	Unknown	Nosematidae	Vittaforma
1019	Bacteria	Chloroflexi	Thermoflexia	Thermoflexales	Thermoflexaceae	Thermoflexus
1020	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter
1021	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Denitrovibrio
1022	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminiphilus
1023	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Halovivax
1024	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Moheibacter
1025	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella
1026	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Gemmiger
1027	Bacteria	Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	Tuberibacillus
1028	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Wenyingzhuangia
1029	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfovermiculus
1030	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Haloparvum
1031	Bacteria	Proteobacteria	Gammaproteobacteria	Immundisolibacterales	Immundisolibacteraceae	Immundisolibacter
1032	Bacteria	Cyanobacteria	Unknown	Nostocales	Nostocaceae	Richelia
1033	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum
1034	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Sediminibacterium
1035	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Cryobacterium
1036	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Tatlockia
1037	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridiisalibacter
1038	Bacteria	Proteobacteria	Gammaproteobacteria	Acidiferrobacterales	Acidiferrobacteraceae	Acidiferrobacter
1039	Eukaryota	Microsporidia	Unknown	Unknown	Enterocytozoonidae	Enterocytozoon
1040	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Pacificimonas
1041	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Salinarchaeum
1042	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Citromicrobium
1043	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Trueperaceae	Truepera
1044	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Salinimicrobium
1045	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Luminiphilus
1046	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	Anaerovorax
1047	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Parageobacillus
1048	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Algoriella
1049	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aequorivita
1050	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Muricauda
1051	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Alkalilimnicola
1052	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Henriciella
1053	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Castellaniella
1054	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophaceae	Desulfobacca
1055	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Oceanimonas
1056	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halohasta
1057	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thalassobius
1058	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Planktomarina
1059	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	Geothrix
1060	Bacteria	Fibrobacteres	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter
1061	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chloroherpeton
1062	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Lentibacter
1063	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Kribbia
1064	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Dokdonia
1065	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Rosenbergiella
1066	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Alkanindiges
1067	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	Melioribacter
1068	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unknown	Thiomonas
1069	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Moellerella
1070	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Siansivirga
1071	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylococcus
1072	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides
1073	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea
1074	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Muribaculaceae	Muribaculum
1075	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Isoptericola
1076	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Alkalispirochaeta
1077	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Alteribacillus
1078	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Merdimonas
1079	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Tatumella
1080	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Euryhalocaulis
1081	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter
1082	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Metallibacterium
1083	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
1084	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus
1085	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Soonwooa
1086	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Gordoniaceae	Gordonia
1087	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Marininema
1088	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halomicrobium
1089	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermanaeromonas
1090	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Sporomusaceae	Anaeroarcus
1091	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus
1092	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Caryophanon
1093	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Azonexaceae	Azonexus
1094	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas
1095	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Olleya
1096	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanicella
1097	Bacteria	Proteobacteria	Gammaproteobacteria	Unknown	Unknown	Pseudohongiella
1098	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas
1099	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hirschia
1100	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia
1101	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseibaca
1102	Bacteria	Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	Caenibacillus
1103	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Nitratireductor
1104	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Acidihalobacter
1105	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Effusibacillus
1106	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ahrensia
1107	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Chromohalobacter
1108	Bacteria	Firmicutes	Clostridia	Clostridiales	Unknown	Intestinimonas
1109	Bacteria	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Arabia
1110	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Gulosibacter
1111	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Salinivibrio
1112	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Oleiagrimonas
1113	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Planifilum
1114	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Ochrovirga
1115	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Kyrpidia
1116	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Arenitalea
1117	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Sanguibacteroides
1118	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium
1119	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Ornithinibacillus
1120	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Paeniclostridium
1121	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Serinicoccus
1122	Bacteria	Bacteroidetes	Unknown	Bacteroidetes Order II. Incertae sedis	Rhodothermaceae	Salisaeta
1123	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Ponticaulis
1124	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Halodesulfovibrio
1125	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Nitrobacter
1126	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidocella
1127	Bacteria	Unknown	Unknown	Haloplasmatales	Haloplasmataceae	Haloplasma
1128	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Unknown	Plesiomonas
1129	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Syntrophobotulus
1130	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Neoasaia
1131	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus
1132	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Meganema
1133	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus
1134	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Rummeliibacillus
1135	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Nitrincola
1136	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia
1137	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudooctadecabacter
1138	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Aliiroseovarius
1139	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter
1140	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Candidatus Phaeomarinobacter
1141	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Giesbergeria
1142	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Risungbinella
1143	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herminiimonas
1144	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Sinorhizobium
1145	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chitinibacter
1146	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter
1147	Bacteria	Proteobacteria	Oligoflexia	Silvanigrellales	Silvanigrellaceae	Silvanigrella
1148	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudorhodobacter
1149	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Spongiibacteraceae	Spongiibacter
1150	Bacteria	Proteobacteria	Oligoflexia	Bacteriovoracales	Halobacteriovoraceae	Halobacteriovorax
1151	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Lysinibacillus
1152	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas
1153	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paenirhodobacter
1154	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Thermoactinomyces
1155	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera
1156	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chishuiella
1157	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Paraliobacillus
1158	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
1159	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Pseudopropionibacterium
1160	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Neptuniibacter
1161	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Terribacillus
1162	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halobacteroidaceae	Orenia
1163	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Natronorubrum
1164	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Mailhella
1165	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Sinobacteraceae	Steroidobacter
1166	Eukaryota	Basidiomycota	Microbotryomycetes	Microbotryales	Microbotryaceae	Microbotryum
1167	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Tolumonas
1168	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellamassilia
1169	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geoalkalibacter
1170	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Tepidicaulis
1171	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Catonella
1172	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Hyunsoonleella
1173	Bacteria	Cyanobacteria	Unknown	Synechococcales	Merismopediaceae	Synechocystis
1174	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jannaschia
1175	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus
1176	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Salinibacillus
1177	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alishewanella
1178	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Aquimixticola
1179	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Arachidicoccus
1180	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Roseospirillum
1181	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia
1182	Bacteria	Bacteroidetes	Unknown	Bacteroidetes Order II. Incertae sedis	Rhodothermaceae	Salinibacter
1183	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseinatronobacter
1184	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas
1185	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Tanticharoenia
1186	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Izhakiella
1187	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylothermaceae	Methylohalobius
1188	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Flexilinea
1189	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaeromassilibacillus
1190	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Oceanospirillum
1191	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Jeotgalibacillus
